Name,Description,Unit,DataType,Attributes
kube_pod_status_qos_class,The pods current qosClass.,,Gauge,Str(kube-system);Str(etcd-kubernetes-control-plane);Str(BestEffort);Str(29c4738f-efd8-4985-bb46-752fd8720f52);Str(kube-system);Str(etcd-kubernetes-control-plane);Str(Burstable);Str(29c4738f-efd8-4985-bb46-752fd8720f52);Str(kube-system);Str(etcd-kubernetes-control-plane);Str(Guaranteed);Str(29c4738f-efd8-4985-bb46-752fd8720f52);Str(local-path-storage);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(BestEffort);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(local-path-storage);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(Burstable);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(local-path-storage);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(Guaranteed);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(kube-system);Str(kube-state-metrics-6c786fdbb7-xxj86);Str(BestEffort);Str(7e502fc2-559c-472a-b366-c85f05d6e527);Str(kube-system);Str(kube-state-metrics-6c786fdbb7-xxj86);Str(Burstable);Str(7e502fc2-559c-472a-b366-c85f05d6e527);Str(kube-system);Str(kube-state-metrics-6c786fdbb7-xxj86);Str(Guaranteed);Str(7e502fc2-559c-472a-b366-c85f05d6e527);Str(kube-system);Str(prometheus-node-exporter-4n6xc);Str(BestEffort);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(kube-system);Str(prometheus-node-exporter-4n6xc);Str(Burstable);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(kube-system);Str(prometheus-node-exporter-4n6xc);Str(Guaranteed);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(collector);Str(collector);Str(BestEffort);Str(9323c3b8-4d2c-450b-8962-a4c38b7242db);Str(collector);Str(collector);Str(Burstable);Str(9323c3b8-4d2c-450b-8962-a4c38b7242db);Str(collector);Str(collector);Str(Guaranteed);Str(9323c3b8-4d2c-450b-8962-a4c38b7242db);Str(kube-system);Str(kindnet-j98ck);Str(BestEffort);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(kube-system);Str(kindnet-j98ck);Str(Burstable);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(kube-system);Str(kindnet-j98ck);Str(Guaranteed);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(kube-system);Str(coredns-787d4945fb-tgtc6);Str(BestEffort);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(kube-system);Str(coredns-787d4945fb-tgtc6);Str(Burstable);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(kube-system);Str(coredns-787d4945fb-tgtc6);Str(Guaranteed);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(kube-system);Str(kube-scheduler-kubernetes-control-plane);Str(BestEffort);Str(9afea4b0-e769-4dbc-85e6-503156e48ca5);Str(kube-system);Str(kube-scheduler-kubernetes-control-plane);Str(Burstable);Str(9afea4b0-e769-4dbc-85e6-503156e48ca5);Str(kube-system);Str(kube-scheduler-kubernetes-control-plane);Str(Guaranteed);Str(9afea4b0-e769-4dbc-85e6-503156e48ca5);Str(kube-system);Str(kube-controller-manager-kubernetes-control-plane);Str(BestEffort);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c);Str(kube-system);Str(kube-controller-manager-kubernetes-control-plane);Str(Burstable);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c);Str(kube-system);Str(kube-controller-manager-kubernetes-control-plane);Str(Guaranteed);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c);Str(kube-system);Str(kube-proxy-qclqh);Str(BestEffort);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(kube-system);Str(kube-proxy-qclqh);Str(Burstable);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(kube-system);Str(kube-proxy-qclqh);Str(Guaranteed);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(kube-system);Str(coredns-787d4945fb-4qqk8);Str(BestEffort);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860);Str(kube-system);Str(coredns-787d4945fb-4qqk8);Str(Burstable);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860);Str(kube-system);Str(coredns-787d4945fb-4qqk8);Str(Guaranteed);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860);Str(kube-system);Str(kube-apiserver-kubernetes-control-plane);Str(BestEffort);Str(12e2c9d0-d650-45f3-929e-354231843a27);Str(kube-system);Str(kube-apiserver-kubernetes-control-plane);Str(Burstable);Str(12e2c9d0-d650-45f3-929e-354231843a27);Str(kube-system);Str(kube-apiserver-kubernetes-control-plane);Str(Guaranteed);Str(12e2c9d0-d650-45f3-929e-354231843a27)
kube_service_created,[STABLE] Unix creation timestamp,,Gauge,Str(default);Str(kubernetes);Str(cbffb4fa-c0d3-45f8-a1c7-0e21ec475777);Str(kube-system);Str(kube-dns);Str(b75a175d-91f9-4844-9e96-1f9226047a4b);Str(kube-system);Str(kube-state-metrics);Str(e0344576-84e9-43a3-aca6-0869028477ee);Str(kube-system);Str(prometheus-node-exporter);Str(d147a4a5-fccd-484c-a1ac-e301773e78e2)
kube_daemonset_metadata_generation,[STABLE] Sequence number representing a specific generation of the desired state.,,Gauge,Str(kube-proxy);Str(kube-system);Str(kindnet);Str(kube-system);Str(prometheus-node-exporter);Str(kube-system)
kube_namespace_status_phase,[STABLE] kubernetes namespace status phase.,,Gauge,Str(collector);Str(Active);Str(collector);Str(Terminating);Str(kube-system);Str(Active);Str(kube-system);Str(Terminating);Str(kube-public);Str(Active);Str(kube-public);Str(Terminating);Str(kube-node-lease);Str(Active);Str(kube-node-lease);Str(Terminating);Str(default);Str(Active);Str(default);Str(Terminating);Str(local-path-storage);Str(Active);Str(local-path-storage);Str(Terminating)
kube_pod_container_status_running,[STABLE] Describes whether the container is currently in running state.,,Gauge,Str(kube-state-metrics);Str(kube-system);Str(kube-state-metrics-6c786fdbb7-xxj86);Str(7e502fc2-559c-472a-b366-c85f05d6e527);Str(node-exporter);Str(kube-system);Str(prometheus-node-exporter-4n6xc);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(collector);Str(collector);Str(collector);Str(9323c3b8-4d2c-450b-8962-a4c38b7242db);Str(etcd);Str(kube-system);Str(etcd-kubernetes-control-plane);Str(29c4738f-efd8-4985-bb46-752fd8720f52);Str(local-path-provisioner);Str(local-path-storage);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(kube-scheduler);Str(kube-system);Str(kube-scheduler-kubernetes-control-plane);Str(9afea4b0-e769-4dbc-85e6-503156e48ca5);Str(kube-controller-manager);Str(kube-system);Str(kube-controller-manager-kubernetes-control-plane);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c);Str(kube-proxy);Str(kube-system);Str(kube-proxy-qclqh);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(coredns);Str(kube-system);Str(coredns-787d4945fb-4qqk8);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860);Str(kube-apiserver);Str(kube-system);Str(kube-apiserver-kubernetes-control-plane);Str(12e2c9d0-d650-45f3-929e-354231843a27);Str(kindnet-cni);Str(kube-system);Str(kindnet-j98ck);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(coredns);Str(kube-system);Str(coredns-787d4945fb-tgtc6);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b)
kube_namespace_labels,[STABLE] Kubernetes labels converted to Prometheus labels.,,Gauge,Str(default);Str(local-path-storage);Str(collector);Str(kube-system);Str(kube-public);Str(kube-node-lease)
kube_pod_container_state_started,[STABLE] Start time in unix timestamp for a pod container.,,Gauge,Str(collector);Str(collector);Str(collector);Str(9323c3b8-4d2c-450b-8962-a4c38b7242db);Str(etcd);Str(kube-system);Str(etcd-kubernetes-control-plane);Str(29c4738f-efd8-4985-bb46-752fd8720f52);Str(local-path-provisioner);Str(local-path-storage);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(kube-state-metrics);Str(kube-system);Str(kube-state-metrics-6c786fdbb7-xxj86);Str(7e502fc2-559c-472a-b366-c85f05d6e527);Str(node-exporter);Str(kube-system);Str(prometheus-node-exporter-4n6xc);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(kube-proxy);Str(kube-system);Str(kube-proxy-qclqh);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(coredns);Str(kube-system);Str(coredns-787d4945fb-4qqk8);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860);Str(kube-apiserver);Str(kube-system);Str(kube-apiserver-kubernetes-control-plane);Str(12e2c9d0-d650-45f3-929e-354231843a27);Str(kindnet-cni);Str(kube-system);Str(kindnet-j98ck);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(coredns);Str(kube-system);Str(coredns-787d4945fb-tgtc6);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(kube-scheduler);Str(kube-system);Str(kube-scheduler-kubernetes-control-plane);Str(9afea4b0-e769-4dbc-85e6-503156e48ca5);Str(kube-controller-manager);Str(kube-system);Str(kube-controller-manager-kubernetes-control-plane);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c)
kube_replicaset_annotations,Kubernetes annotations converted to Prometheus labels.,,Gauge,Str(kube-system);Str(kube-state-metrics-6c786fdbb7);Str(kube-system);Str(coredns-787d4945fb);Str(local-path-storage);Str(local-path-provisioner-75f5b54ffd)
kube_secret_annotations,Kubernetes annotations converted to Prometheus labels.,,Gauge,Str(kube-system);Str(bootstrap-token-abcdef);Str(kube-system);Str(sh.helm.release.v1.kube-state-metrics.v1);Str(kube-system);Str(sh.helm.release.v1.prometheus-node-exporter.v1);Str(collector);Str(ls)
kube_storageclass_created,[STABLE] Unix creation timestamp,,Gauge,Str(standard)
kube_node_spec_unschedulable,[STABLE] Whether a node can schedule new pods.,,Gauge,Str(kubernetes-control-plane)
kube_service_spec_type,[STABLE] Type about service.,,Gauge,Str(default);Str(kubernetes);Str(ClusterIP);Str(cbffb4fa-c0d3-45f8-a1c7-0e21ec475777);Str(kube-system);Str(kube-dns);Str(ClusterIP);Str(b75a175d-91f9-4844-9e96-1f9226047a4b);Str(kube-system);Str(kube-state-metrics);Str(ClusterIP);Str(e0344576-84e9-43a3-aca6-0869028477ee);Str(kube-system);Str(prometheus-node-exporter);Str(ClusterIP);Str(d147a4a5-fccd-484c-a1ac-e301773e78e2)
kube_endpoint_created,[STABLE] Unix creation timestamp,,Gauge,Str(kubernetes);Str(default);Str(kube-dns);Str(kube-system);Str(kube-state-metrics);Str(kube-system);Str(prometheus-node-exporter);Str(kube-system)
kube_deployment_spec_replicas,[STABLE] Number of desired pods for a deployment.,,Gauge,Str(kube-state-metrics);Str(kube-system);Str(coredns);Str(kube-system);Str(local-path-provisioner);Str(local-path-storage)
kube_pod_container_resource_limits,"The number of requested limit resource by a container. It is recommended to use the kube_pod_resource_limits metric exposed by kube-scheduler instead, as it is more precise.",,Gauge,Str(coredns);Str(kube-system);Str(kubernetes-control-plane);Str(coredns-787d4945fb-4qqk8);Str(memory);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860);Str(byte);Str(kindnet-cni);Str(kube-system);Str(kubernetes-control-plane);Str(kindnet-j98ck);Str(cpu);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(core);Str(kindnet-cni);Str(kube-system);Str(kubernetes-control-plane);Str(kindnet-j98ck);Str(memory);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(byte);Str(coredns);Str(kube-system);Str(kubernetes-control-plane);Str(coredns-787d4945fb-tgtc6);Str(memory);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(byte)
kube_pod_container_status_last_terminated_reason,Describes the last reason the container was in terminated state.,,Gauge,Str(kube-controller-manager);Str(kube-system);Str(kube-controller-manager-kubernetes-control-plane);Str(Error);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c)
kube_pod_container_status_last_terminated_exitcode,Describes the exit code for the last container in terminated state.,,Gauge,Str(kube-controller-manager);Str(kube-system);Str(kube-controller-manager-kubernetes-control-plane);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c)
kube_secret_created,[STABLE] Unix creation timestamp,,Gauge,Str(kube-system);Str(sh.helm.release.v1.kube-state-metrics.v1);Str(kube-system);Str(sh.helm.release.v1.prometheus-node-exporter.v1);Str(collector);Str(ls);Str(kube-system);Str(bootstrap-token-abcdef)
kube_daemonset_status_observed_generation,[STABLE] The most recent generation observed by the daemon set controller.,,Gauge,Str(kube-proxy);Str(kube-system);Str(kindnet);Str(kube-system);Str(prometheus-node-exporter);Str(kube-system)
kube_replicaset_owner,[STABLE] Information about the ReplicaSet's owner.,,Gauge,Str(local-path-storage);Str(true);Str(Deployment);Str(local-path-provisioner);Str(local-path-provisioner-75f5b54ffd);Str(kube-system);Str(true);Str(Deployment);Str(kube-state-metrics);Str(kube-state-metrics-6c786fdbb7);Str(kube-system);Str(true);Str(Deployment);Str(coredns);Str(coredns-787d4945fb)
kube_storageclass_annotations,Kubernetes annotations converted to Prometheus labels.,,Gauge,Str(standard)
kube_replicaset_status_fully_labeled_replicas,[STABLE] The number of fully labeled replicas per ReplicaSet.,,Gauge,Str(kube-system);Str(kube-state-metrics-6c786fdbb7);Str(kube-system);Str(coredns-787d4945fb);Str(local-path-storage);Str(local-path-provisioner-75f5b54ffd)
kube_daemonset_status_number_available,[STABLE] The number of nodes that should be running the daemon pod and have one or more of the daemon pod running and available,,Gauge,Str(kube-proxy);Str(kube-system);Str(kindnet);Str(kube-system);Str(prometheus-node-exporter);Str(kube-system)
kube_pod_info,[STABLE] Information about pod.,,Gauge,Str(Node);Str(kubernetes-control-plane);Str(172.24.0.2);Str(true);Str(kube-system);Str(kubernetes-control-plane);Str(etcd-kubernetes-control-plane);Str(172.24.0.2);Str(system-node-critical);Str(29c4738f-efd8-4985-bb46-752fd8720f52);Str(ReplicaSet);Str(local-path-provisioner-75f5b54ffd);Str(172.24.0.2);Str(false);Str(local-path-storage);Str(kubernetes-control-plane);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(10.244.0.3);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(ReplicaSet);Str(kube-state-metrics-6c786fdbb7);Str(172.24.0.2);Str(false);Str(kube-system);Str(kubernetes-control-plane);Str(kube-state-metrics-6c786fdbb7-xxj86);Str(10.244.0.4);Str(7e502fc2-559c-472a-b366-c85f05d6e527);Str(DaemonSet);Str(prometheus-node-exporter);Str(172.24.0.2);Str(true);Str(kube-system);Str(kubernetes-control-plane);Str(prometheus-node-exporter-4n6xc);Str(172.24.0.2);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(172.24.0.2);Str(false);Str(collector);Str(kubernetes-control-plane);Str(collector);Str(10.244.0.11);Str(9323c3b8-4d2c-450b-8962-a4c38b7242db);Str(ReplicaSet);Str(coredns-787d4945fb);Str(172.24.0.2);Str(false);Str(kube-system);Str(kubernetes-control-plane);Str(coredns-787d4945fb-4qqk8);Str(10.244.0.5);Str(system-cluster-critical);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860);Str(Node);Str(kubernetes-control-plane);Str(172.24.0.2);Str(true);Str(kube-system);Str(kubernetes-control-plane);Str(kube-apiserver-kubernetes-control-plane);Str(172.24.0.2);Str(system-node-critical);Str(12e2c9d0-d650-45f3-929e-354231843a27);Str(DaemonSet);Str(kindnet);Str(172.24.0.2);Str(true);Str(kube-system);Str(kubernetes-control-plane);Str(kindnet-j98ck);Str(172.24.0.2);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(ReplicaSet);Str(coredns-787d4945fb);Str(172.24.0.2);Str(false);Str(kube-system);Str(kubernetes-control-plane);Str(coredns-787d4945fb-tgtc6);Str(10.244.0.2);Str(system-cluster-critical);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(Node);Str(kubernetes-control-plane);Str(172.24.0.2);Str(true);Str(kube-system);Str(kubernetes-control-plane);Str(kube-scheduler-kubernetes-control-plane);Str(172.24.0.2);Str(system-node-critical);Str(9afea4b0-e769-4dbc-85e6-503156e48ca5);Str(Node);Str(kubernetes-control-plane);Str(172.24.0.2);Str(true);Str(kube-system);Str(kubernetes-control-plane);Str(kube-controller-manager-kubernetes-control-plane);Str(172.24.0.2);Str(system-node-critical);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c);Str(DaemonSet);Str(kube-proxy);Str(172.24.0.2);Str(true);Str(kube-system);Str(kubernetes-control-plane);Str(kube-proxy-qclqh);Str(172.24.0.2);Str(system-node-critical);Str(b4606b22-2769-411c-8154-a9324b72e987)
kube_pod_annotations,Kubernetes annotations converted to Prometheus labels.,,Gauge,Str(collector);Str(collector);Str(9323c3b8-4d2c-450b-8962-a4c38b7242db);Str(kube-system);Str(etcd-kubernetes-control-plane);Str(29c4738f-efd8-4985-bb46-752fd8720f52);Str(local-path-storage);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(kube-system);Str(kube-state-metrics-6c786fdbb7-xxj86);Str(7e502fc2-559c-472a-b366-c85f05d6e527);Str(kube-system);Str(prometheus-node-exporter-4n6xc);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(kube-system);Str(kube-proxy-qclqh);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(kube-system);Str(coredns-787d4945fb-4qqk8);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860);Str(kube-system);Str(kube-apiserver-kubernetes-control-plane);Str(12e2c9d0-d650-45f3-929e-354231843a27);Str(kube-system);Str(kindnet-j98ck);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(kube-system);Str(coredns-787d4945fb-tgtc6);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(kube-system);Str(kube-scheduler-kubernetes-control-plane);Str(9afea4b0-e769-4dbc-85e6-503156e48ca5);Str(kube-system);Str(kube-controller-manager-kubernetes-control-plane);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c)
kube_pod_owner,[STABLE] Information about the Pod's owner.,,Gauge,Str(kube-system);Str(true);Str(Node);Str(kubernetes-control-plane);Str(etcd-kubernetes-control-plane);Str(29c4738f-efd8-4985-bb46-752fd8720f52);Str(local-path-storage);Str(true);Str(ReplicaSet);Str(local-path-provisioner-75f5b54ffd);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(kube-system);Str(true);Str(ReplicaSet);Str(kube-state-metrics-6c786fdbb7);Str(kube-state-metrics-6c786fdbb7-xxj86);Str(7e502fc2-559c-472a-b366-c85f05d6e527);Str(kube-system);Str(true);Str(DaemonSet);Str(prometheus-node-exporter);Str(prometheus-node-exporter-4n6xc);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(collector);Str(collector);Str(9323c3b8-4d2c-450b-8962-a4c38b7242db);Str(kube-system);Str(true);Str(Node);Str(kubernetes-control-plane);Str(kube-apiserver-kubernetes-control-plane);Str(12e2c9d0-d650-45f3-929e-354231843a27);Str(kube-system);Str(true);Str(DaemonSet);Str(kindnet);Str(kindnet-j98ck);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(kube-system);Str(true);Str(ReplicaSet);Str(coredns-787d4945fb);Str(coredns-787d4945fb-tgtc6);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(kube-system);Str(true);Str(Node);Str(kubernetes-control-plane);Str(kube-scheduler-kubernetes-control-plane);Str(9afea4b0-e769-4dbc-85e6-503156e48ca5);Str(kube-system);Str(true);Str(Node);Str(kubernetes-control-plane);Str(kube-controller-manager-kubernetes-control-plane);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c);Str(kube-system);Str(true);Str(DaemonSet);Str(kube-proxy);Str(kube-proxy-qclqh);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(kube-system);Str(true);Str(ReplicaSet);Str(coredns-787d4945fb);Str(coredns-787d4945fb-4qqk8);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860)
